timestamp,prediction,actual,actual_change_pct,correct
2026-05-07 13:55:00,HOLD,HOLD,0.0171,True
2026-05-07 14:00:00,HOLD,HOLD,-0.0474,True
2026-05-07 14:05:00,DOWN,DOWN,-0.3865,True
2026-05-07 14:10:00,UP,DOWN,-0.6535,False
2026-05-07 14:15:00,DOWN,DOWN,-0.4003,True
2026-05-07 14:20:00,DOWN,DOWN,-0.3755,True
2026-05-07 14:25:00,HOLD,DOWN,-0.1747,False
2026-05-07 14:30:00,HOLD,HOLD,-0.0342,True
2026-05-07 14:35:00,DOWN,HOLD,0.0,False
2026-05-07 14:40:00,UP,UP,0.1581,True
2026-05-07 14:45:00,DOWN,DOWN,-0.0707,True
2026-05-07 14:50:00,DOWN,DOWN,-0.3486,True
2026-05-07 14:55:00,HOLD,DOWN,-0.4197,False
2026-05-07 15:00:00,HOLD,DOWN,-0.3612,False
2026-05-07 15:05:00,HOLD,DOWN,-0.3635,False
2026-05-07 15:10:00,UP,DOWN,-0.2374,False
2026-05-07 15:15:00,UP,HOLD,-0.0102,False
2026-05-07 15:20:00,UP,UP,0.2444,True
2026-05-07 15:25:00,UP,UP,0.2101,True
2026-05-07 15:30:00,HOLD,DOWN,-0.1079,False
2026-05-07 15:35:00,HOLD,DOWN,-0.1487,False
2026-05-07 15:40:00,UP,DOWN,-0.1776,False
2026-05-07 15:45:00,UP,DOWN,-0.2404,False
2026-05-07 15:50:00,UP,DOWN,-0.332,False
2026-05-07 15:55:00,UP,HOLD,0.0236,False
2026-05-07 16:00:00,HOLD,UP,0.1731,False
2026-05-07 16:05:00,HOLD,UP,0.0792,False
2026-05-07 16:10:00,UP,HOLD,-0.0304,False
2026-05-07 16:15:00,UP,UP,0.1741,True
2026-05-07 16:20:00,UP,HOLD,-0.0054,False
2026-05-07 16:25:00,UP,DOWN,-0.1398,False
2026-05-07 16:30:00,HOLD,DOWN,-0.1154,False
2026-05-07 16:35:00,HOLD,HOLD,0.0272,True
2026-05-07 16:40:00,UP,DOWN,-0.0554,False
2026-05-07 16:45:00,UP,HOLD,-0.0166,False
2026-05-07 16:50:00,UP,DOWN,-0.1798,False
2026-05-07 16:55:00,UP,UP,0.0833,True
2026-05-07 17:00:00,DOWN,DOWN,-0.1806,True
2026-05-07 17:05:00,HOLD,DOWN,-0.0909,False
2026-05-07 17:10:00,HOLD,HOLD,-0.0356,True
2026-05-07 17:15:00,DOWN,UP,0.1857,False
2026-05-07 17:20:00,UP,HOLD,0.0031,False
2026-05-07 17:25:00,DOWN,UP,0.3035,False
2026-05-07 17:30:00,DOWN,UP,0.4016,False
2026-05-07 17:35:00,HOLD,UP,0.3464,False
2026-05-07 17:40:00,HOLD,UP,0.2985,False
2026-05-07 17:45:00,DOWN,UP,0.3628,False
2026-05-07 17:50:00,UP,UP,0.2969,True
2026-05-07 17:55:00,DOWN,UP,0.1291,False
2026-05-07 18:00:00,DOWN,HOLD,-0.0174,False
2026-05-07 18:05:00,HOLD,UP,0.0813,False
2026-05-07 18:10:00,HOLD,UP,0.0946,False
2026-05-07 18:15:00,DOWN,DOWN,-0.0549,True
2026-05-07 18:20:00,UP,DOWN,-0.1673,False
2026-05-07 18:25:00,DOWN,HOLD,-0.0158,False
2026-05-07 18:30:00,DOWN,HOLD,0.0212,False
2026-05-07 18:35:00,HOLD,DOWN,-0.1928,False
2026-05-07 18:40:00,HOLD,HOLD,-0.0324,True
2026-05-07 18:45:00,DOWN,UP,0.1357,False
2026-05-07 18:50:00,UP,DOWN,-0.1166,False
2026-05-07 18:55:00,DOWN,DOWN,-0.2927,True
2026-05-07 19:00:00,DOWN,DOWN,-0.1351,True
2026-05-07 19:05:00,DOWN,DOWN,-0.0575,True
2026-05-07 19:10:00,HOLD,HOLD,0.0117,True
2026-05-07 19:15:00,HOLD,UP,0.1364,False
2026-05-07 19:20:00,DOWN,UP,0.2202,False
2026-05-07 19:25:00,UP,UP,0.1129,True
2026-05-07 19:30:00,DOWN,UP,0.1151,False
2026-05-07 19:35:00,DOWN,UP,0.0977,False
2026-05-07 19:40:00,HOLD,UP,0.0974,False
2026-05-07 19:45:00,HOLD,HOLD,0.0037,True
2026-05-07 19:50:00,DOWN,UP,0.0769,False
2026-05-07 19:55:00,UP,HOLD,0.0062,False
2026-05-07 20:00:00,DOWN,DOWN,-0.102,True
2026-05-07 20:05:00,DOWN,DOWN,-0.1629,True
2026-05-07 20:10:00,HOLD,DOWN,-0.2608,False
2026-05-07 20:15:00,HOLD,DOWN,-0.1928,False
2026-05-07 20:20:00,DOWN,DOWN,-0.1829,True
2026-05-07 20:25:00,UP,DOWN,-0.2896,False
2026-05-07 20:30:00,DOWN,DOWN,-0.2454,True
2026-05-07 20:35:00,DOWN,DOWN,-0.1129,True
2026-05-07 20:40:00,HOLD,DOWN,-0.3716,False
2026-05-07 20:45:00,HOLD,DOWN,-0.2647,False
2026-05-07 20:50:00,DOWN,DOWN,-0.095,True
2026-05-07 20:55:00,UP,HOLD,-0.0165,False
2026-05-07 21:00:00,UP,UP,0.0928,True
2026-05-07 21:05:00,DOWN,UP,0.2921,False
2026-05-07 21:10:00,DOWN,UP,0.1158,False
2026-05-07 21:15:00,HOLD,DOWN,-0.1169,False
2026-05-07 21:20:00,HOLD,HOLD,-0.0388,True
2026-05-07 21:25:00,DOWN,DOWN,-0.158,True
2026-05-07 21:30:00,UP,DOWN,-0.2134,False
2026-05-07 21:35:00,DOWN,DOWN,-0.2367,True
2026-05-07 21:40:00,DOWN,DOWN,-0.1477,True
2026-05-07 21:45:00,HOLD,HOLD,-0.0236,True
2026-05-07 21:50:00,HOLD,UP,0.1336,False
2026-05-07 21:55:00,DOWN,UP,0.2671,False
2026-05-07 22:00:00,UP,UP,0.2601,True
2026-05-07 22:05:00,DOWN,UP,0.1145,False
2026-05-07 22:10:00,DOWN,HOLD,0.021,False
2026-05-07 22:15:00,HOLD,DOWN,-0.0762,False
2026-05-07 22:20:00,HOLD,DOWN,-0.0841,False
2026-05-07 22:25:00,DOWN,HOLD,0.0134,False
2026-05-07 22:30:00,UP,UP,0.2119,True
2026-05-07 22:35:00,DOWN,UP,0.1561,False
2026-05-07 22:40:00,DOWN,UP,0.2001,False
2026-05-07 22:45:00,HOLD,UP,0.097,False
2026-05-07 22:50:00,HOLD,DOWN,-0.0526,False
2026-05-07 22:55:00,DOWN,HOLD,0.0215,False
2026-05-07 23:00:00,DOWN,HOLD,0.0,False
2026-05-07 23:05:00,UP,DOWN,-0.094,False
2026-05-07 23:10:00,DOWN,HOLD,0.0464,False
2026-05-07 23:15:00,DOWN,UP,0.1753,False
2026-05-07 23:20:00,HOLD,UP,0.1308,False
2026-05-07 23:25:00,HOLD,UP,0.0722,False
2026-05-07 23:30:00,DOWN,UP,0.103,False
2026-05-07 23:35:00,UP,UP,0.0587,True
2026-05-07 23:40:00,DOWN,UP,0.0794,False
2026-05-07 23:45:00,DOWN,UP,0.057,False
2026-05-07 23:50:00,HOLD,UP,0.1064,False
2026-05-07 23:55:00,HOLD,UP,0.1573,False
2026-05-08 00:00:00,HOLD,HOLD,-0.0271,True
2026-05-08 00:05:00,DOWN,DOWN,-0.0943,True
2026-05-08 00:10:00,UP,DOWN,-0.2001,False
2026-05-08 00:15:00,DOWN,DOWN,-0.2074,True
2026-05-08 00:20:00,DOWN,DOWN,-0.3259,True
2026-05-08 00:25:00,HOLD,DOWN,-0.3053,False
2026-05-08 00:30:00,HOLD,DOWN,-0.21,False
2026-05-08 00:35:00,DOWN,DOWN,-0.0768,True
2026-05-08 00:40:00,UP,DOWN,-0.1769,False
2026-05-08 00:45:00,DOWN,DOWN,-0.2106,True
2026-05-08 00:50:00,DOWN,HOLD,0.002,False
2026-05-08 00:55:00,HOLD,DOWN,-0.169,False
2026-05-08 01:00:00,HOLD,DOWN,-0.1451,False
2026-05-08 01:05:00,HOLD,HOLD,-0.0045,True
2026-05-08 01:10:00,DOWN,UP,0.1286,False
2026-05-08 01:15:00,UP,HOLD,0.0025,False
2026-05-08 01:20:00,DOWN,UP,0.0933,False
2026-05-08 01:25:00,DOWN,HOLD,0.0125,False
2026-05-08 01:30:00,HOLD,DOWN,-0.0627,False
2026-05-08 01:35:00,HOLD,DOWN,-0.2215,False
2026-05-08 01:40:00,DOWN,DOWN,-0.2488,True
2026-05-08 01:45:00,UP,DOWN,-0.1893,False
2026-05-08 01:50:00,DOWN,DOWN,-0.4744,True
2026-05-08 01:55:00,DOWN,DOWN,-0.3153,True
2026-05-08 02:00:00,HOLD,DOWN,-0.1791,False
2026-05-08 02:05:00,HOLD,UP,0.082,False
2026-05-08 02:10:00,DOWN,DOWN,-0.0979,True
2026-05-08 02:15:00,UP,UP,0.1758,True
2026-05-08 02:20:00,DOWN,UP,0.1452,False
2026-05-08 02:25:00,DOWN,HOLD,0.0382,False
2026-05-08 02:30:00,HOLD,DOWN,-0.1986,False
2026-05-08 02:35:00,HOLD,DOWN,-0.3367,False
2026-05-08 02:40:00,DOWN,DOWN,-0.2054,True
2026-05-08 02:45:00,UP,DOWN,-0.1684,False
2026-05-08 02:50:00,DOWN,UP,0.0655,False
2026-05-08 02:55:00,DOWN,UP,0.1328,False
2026-05-08 03:00:00,HOLD,UP,0.3846,False
2026-05-08 03:05:00,HOLD,UP,0.3477,False
2026-05-08 03:10:00,HOLD,UP,0.1912,False
2026-05-08 03:15:00,DOWN,UP,0.0981,False
2026-05-08 03:20:00,UP,HOLD,-0.0047,False
2026-05-08 03:25:00,HOLD,HOLD,0.0246,True
2026-05-08 03:30:00,HOLD,DOWN,-0.0675,False
2026-05-08 03:35:00,HOLD,HOLD,-0.0006,True
2026-05-08 03:40:00,HOLD,HOLD,-0.004,True
2026-05-08 03:45:00,DOWN,UP,0.1676,False
2026-05-08 03:50:00,UP,UP,0.1596,True
2026-05-08 03:55:00,HOLD,UP,0.1688,False
2026-05-08 04:00:00,HOLD,UP,0.136,False
2026-05-08 04:05:00,HOLD,HOLD,0.0178,True
2026-05-08 04:10:00,HOLD,DOWN,-0.1234,False
2026-05-08 04:15:00,DOWN,DOWN,-0.1991,True
2026-05-08 04:20:00,UP,DOWN,-0.1106,False
2026-05-08 04:25:00,HOLD,DOWN,-0.0748,False
2026-05-08 04:30:00,HOLD,HOLD,-0.0024,True
2026-05-08 04:35:00,HOLD,HOLD,0.0417,True
2026-05-08 04:40:00,HOLD,UP,0.0907,False
2026-05-08 04:45:00,DOWN,HOLD,0.0184,False
2026-05-08 04:50:00,UP,DOWN,-0.0813,False
2026-05-08 04:55:00,HOLD,DOWN,-0.0528,False
2026-05-08 05:00:00,HOLD,HOLD,-0.0387,True
2026-05-08 05:05:00,HOLD,UP,0.0649,False
2026-05-08 05:10:00,HOLD,UP,0.0921,False
2026-05-08 05:15:00,HOLD,UP,0.1841,False
2026-05-08 05:20:00,DOWN,UP,0.093,False
2026-05-08 05:25:00,UP,UP,0.0601,True
2026-05-08 05:30:00,HOLD,DOWN,-0.1145,False
2026-05-08 05:35:00,HOLD,DOWN,-0.2213,False
2026-05-08 05:40:00,HOLD,DOWN,-0.2988,False
2026-05-08 05:45:00,HOLD,DOWN,-0.1047,False
2026-05-08 05:50:00,DOWN,DOWN,-0.1036,True
2026-05-08 05:55:00,UP,HOLD,-0.0279,False
2026-05-08 06:00:00,HOLD,HOLD,0.0128,True
2026-05-08 06:05:00,HOLD,DOWN,-0.0536,False
2026-05-08 06:10:00,HOLD,DOWN,-0.0649,False
2026-05-08 06:15:00,HOLD,DOWN,-0.0728,False
2026-05-08 06:20:00,DOWN,DOWN,-0.0867,True
2026-05-08 06:25:00,UP,HOLD,-0.0337,False
2026-05-08 06:30:00,HOLD,UP,0.0689,False
2026-05-08 06:35:00,HOLD,DOWN,-0.1541,False
2026-05-08 06:40:00,HOLD,DOWN,-0.1838,False
2026-05-08 06:45:00,HOLD,DOWN,-0.2396,False
2026-05-08 06:50:00,DOWN,DOWN,-0.2284,True
2026-05-08 06:55:00,UP,DOWN,-0.3085,False
2026-05-08 07:00:00,UP,DOWN,-0.0997,False
2026-05-08 07:05:00,DOWN,UP,0.126,False
2026-05-08 07:10:00,DOWN,UP,0.2707,False
2026-05-08 07:15:00,HOLD,UP,0.3056,False
2026-05-08 07:20:00,HOLD,UP,0.5024,False
2026-05-08 07:25:00,DOWN,UP,0.4469,False
2026-05-08 07:30:00,UP,UP,0.2435,True
2026-05-08 07:35:00,DOWN,UP,0.2257,False
2026-05-08 07:40:00,DOWN,UP,0.1608,False
2026-05-08 07:45:00,HOLD,UP,0.0576,False
2026-05-08 07:50:00,HOLD,HOLD,0.0443,True
2026-05-08 07:55:00,DOWN,UP,0.0714,False
2026-05-08 08:00:00,UP,UP,0.0556,True
2026-05-08 08:05:00,DOWN,UP,0.0518,False
2026-05-08 08:10:00,DOWN,UP,0.1573,False
2026-05-08 08:15:00,HOLD,UP,0.1924,False
2026-05-08 08:20:00,HOLD,UP,0.2613,False
2026-05-08 08:25:00,DOWN,UP,0.2423,False
2026-05-08 08:30:00,UP,UP,0.1705,True
2026-05-08 08:35:00,DOWN,HOLD,0.0061,False
2026-05-08 08:40:00,DOWN,UP,0.1119,False
2026-05-08 08:45:00,HOLD,HOLD,0.0408,True
2026-05-08 08:50:00,HOLD,HOLD,0.0286,True
2026-05-08 08:55:00,DOWN,UP,0.1337,False
2026-05-08 09:00:00,DOWN,UP,0.0667,False
2026-05-08 09:05:00,UP,DOWN,-0.0913,False
2026-05-08 09:10:00,HOLD,DOWN,-0.1394,False
2026-05-08 09:15:00,HOLD,DOWN,-0.1365,False
2026-05-08 09:20:00,HOLD,DOWN,-0.1924,False
2026-05-08 09:25:00,HOLD,HOLD,-0.045,True
2026-05-08 09:30:00,DOWN,HOLD,-0.0467,False
2026-05-08 09:35:00,UP,UP,0.1893,True
2026-05-08 09:40:00,HOLD,DOWN,-0.0789,False
2026-05-08 09:45:00,HOLD,HOLD,-0.0252,True
2026-05-08 09:50:00,HOLD,HOLD,-0.0047,True
2026-05-08 09:55:00,HOLD,HOLD,0.017,True
2026-05-08 10:00:00,DOWN,DOWN,-0.1507,True
2026-05-08 10:05:00,UP,UP,0.2266,True
2026-05-08 10:10:00,HOLD,UP,0.2983,False
2026-05-08 10:15:00,HOLD,UP,0.3638,False
2026-05-08 10:20:00,HOLD,UP,0.3488,False
2026-05-08 10:25:00,HOLD,UP,0.386,False
2026-05-08 10:30:00,DOWN,UP,0.2888,False
2026-05-08 10:35:00,UP,UP,0.233,True
2026-05-08 10:40:00,HOLD,UP,0.0734,False
2026-05-08 10:45:00,HOLD,UP,0.0786,False
2026-05-08 10:50:00,HOLD,HOLD,0.0102,True
2026-05-08 10:55:00,HOLD,UP,0.0766,False
2026-05-08 11:00:00,HOLD,UP,0.0704,False
2026-05-08 11:05:00,DOWN,UP,0.0563,False
2026-05-08 11:10:00,UP,HOLD,-0.0124,False
2026-05-08 11:15:00,HOLD,DOWN,-0.0934,False
2026-05-08 11:20:00,HOLD,DOWN,-0.0569,False
2026-05-08 11:25:00,HOLD,DOWN,-0.0566,False
2026-05-08 11:30:00,HOLD,HOLD,-0.0395,True
2026-05-08 11:35:00,DOWN,HOLD,0.0201,False
2026-05-08 11:40:00,UP,UP,0.0637,True
2026-05-08 11:45:00,HOLD,HOLD,0.0494,True
2026-05-08 11:50:00,HOLD,UP,0.0506,False
2026-05-08 11:55:00,HOLD,UP,0.0814,False
2026-05-08 12:00:00,HOLD,UP,0.105,False
2026-05-08 12:05:00,DOWN,UP,0.0803,False
2026-05-08 12:10:00,UP,DOWN,-0.0541,False
2026-05-08 12:15:00,HOLD,DOWN,-0.0869,False
2026-05-08 12:20:00,HOLD,DOWN,-0.2611,False
2026-05-08 12:25:00,HOLD,DOWN,-0.251,False
2026-05-08 12:30:00,HOLD,DOWN,-0.2874,False
2026-05-08 12:35:00,DOWN,DOWN,-0.2009,True
2026-05-08 12:40:00,UP,DOWN,-0.3959,False
2026-05-08 12:45:00,HOLD,DOWN,-0.492,False
2026-05-08 12:50:00,HOLD,DOWN,-0.4442,False
2026-05-08 12:55:00,HOLD,DOWN,-0.36,False
2026-05-08 13:00:00,HOLD,DOWN,-0.5631,False
2026-05-08 13:05:00,HOLD,DOWN,-0.1501,False
2026-05-08 13:10:00,UP,HOLD,0.0174,False
2026-05-08 13:15:00,UP,DOWN,-0.2071,False
2026-05-08 13:20:00,UP,DOWN,-0.1437,False
2026-05-08 13:25:00,UP,HOLD,-0.0365,False
2026-05-08 13:30:00,HOLD,DOWN,-0.1753,False
2026-05-08 13:35:00,HOLD,UP,0.16,False
2026-05-08 13:40:00,UP,UP,0.3314,True
2026-05-08 13:45:00,UP,UP,0.382,True
2026-05-08 13:50:00,UP,UP,0.986,True
2026-05-08 13:55:00,UP,UP,0.7617,True
2026-05-08 14:00:00,HOLD,UP,0.2988,False
2026-05-08 14:05:00,HOLD,UP,0.3401,False
2026-05-08 14:10:00,UP,UP,0.4143,True
2026-05-08 14:15:00,UP,DOWN,-0.1812,False
2026-05-08 14:20:00,UP,DOWN,-0.0729,False
2026-05-08 14:25:00,UP,UP,0.1413,True
2026-05-08 14:30:00,HOLD,HOLD,0.0247,True
2026-05-08 14:35:00,HOLD,DOWN,-0.3355,False
2026-05-08 14:40:00,UP,DOWN,-0.3046,False
2026-05-08 14:45:00,UP,DOWN,-0.3722,False
2026-05-08 14:50:00,UP,DOWN,-0.4283,False
2026-05-08 14:55:00,UP,DOWN,-0.5593,False
2026-05-08 15:00:00,HOLD,DOWN,-0.3449,False
2026-05-08 15:05:00,HOLD,DOWN,-0.1333,False
2026-05-08 15:10:00,HOLD,HOLD,0.0018,True
2026-05-08 15:15:00,DOWN,UP,0.1549,False
2026-05-08 15:20:00,UP,UP,0.4604,True
2026-05-08 15:25:00,HOLD,UP,0.5379,False
2026-05-08 15:30:00,HOLD,UP,0.3388,False
2026-05-08 15:35:00,HOLD,UP,0.1201,False
2026-05-08 15:40:00,HOLD,HOLD,0.021,True
2026-05-08 15:45:00,DOWN,DOWN,-0.1297,True
2026-05-08 15:50:00,UP,DOWN,-0.237,False
2026-05-08 15:55:00,HOLD,DOWN,-0.213,False
2026-05-08 16:00:00,HOLD,DOWN,-0.0562,False
2026-05-08 16:05:00,HOLD,DOWN,-0.185,False
2026-05-08 16:10:00,HOLD,DOWN,-0.218,False
2026-05-08 16:15:00,DOWN,DOWN,-0.2029,True
2026-05-08 16:20:00,UP,DOWN,-0.2461,False
2026-05-08 16:25:00,HOLD,DOWN,-0.1929,False
2026-05-08 16:30:00,HOLD,HOLD,-0.0409,True
2026-05-08 16:35:00,HOLD,UP,0.128,False
2026-05-08 16:40:00,HOLD,HOLD,0.0405,True
2026-05-08 16:45:00,DOWN,UP,0.1094,False
2026-05-08 16:50:00,UP,UP,0.2826,True
2026-05-08 16:55:00,HOLD,UP,0.1794,False
2026-05-08 17:00:00,HOLD,UP,0.1348,False
2026-05-08 17:05:00,HOLD,UP,0.5311,False
2026-05-08 17:10:00,HOLD,UP,0.3364,False
2026-05-08 17:15:00,HOLD,UP,0.1304,False
2026-05-08 17:20:00,DOWN,UP,0.3888,False
2026-05-08 17:25:00,UP,UP,0.228,True
2026-05-08 17:30:00,HOLD,DOWN,-0.232,False
2026-05-08 17:35:00,HOLD,UP,0.1216,False
2026-05-08 17:40:00,HOLD,UP,0.0563,False
2026-05-08 17:45:00,HOLD,DOWN,-0.0671,False
2026-05-08 17:50:00,DOWN,UP,0.0786,False
2026-05-08 17:55:00,UP,UP,0.2801,True
2026-05-08 18:00:00,HOLD,HOLD,0.0142,True
2026-05-08 18:05:00,HOLD,UP,0.0898,False
2026-05-08 18:10:00,HOLD,HOLD,0.0132,True
2026-05-08 18:15:00,HOLD,DOWN,-0.1113,False
2026-05-08 18:20:00,DOWN,DOWN,-0.1474,True
2026-05-08 18:25:00,UP,DOWN,-0.089,False
2026-05-08 18:30:00,HOLD,DOWN,-0.2048,False
2026-05-08 18:35:00,HOLD,DOWN,-0.2949,False
2026-05-08 18:40:00,HOLD,DOWN,-0.1075,False
2026-05-08 18:45:00,HOLD,DOWN,-0.138,False
2026-05-08 18:50:00,DOWN,DOWN,-0.1222,True
2026-05-08 18:55:00,UP,DOWN,-0.0579,False
2026-05-08 19:00:00,UP,UP,0.0669,True
2026-05-08 19:05:00,HOLD,HOLD,0.0009,True
2026-05-08 19:10:00,HOLD,HOLD,0.0058,True
2026-05-08 19:15:00,HOLD,HOLD,0.0475,True
2026-05-08 19:20:00,HOLD,UP,0.1043,False
2026-05-08 19:25:00,DOWN,UP,0.1229,False
2026-05-08 19:30:00,UP,UP,0.135,True
2026-05-08 19:35:00,HOLD,UP,0.1343,False
2026-05-08 19:40:00,HOLD,UP,0.0714,False
2026-05-08 19:45:00,HOLD,UP,0.1429,False
2026-05-08 19:50:00,HOLD,UP,0.0965,False
2026-05-08 19:55:00,DOWN,UP,0.1248,False
2026-05-08 20:00:00,UP,UP,0.1146,True
2026-05-08 20:05:00,HOLD,UP,0.1247,False
2026-05-08 20:10:00,HOLD,HOLD,-0.0014,True
2026-05-08 20:15:00,HOLD,UP,0.0549,False
2026-05-08 20:20:00,HOLD,HOLD,-0.0199,True
2026-05-08 20:25:00,DOWN,DOWN,-0.1101,True
2026-05-08 20:30:00,UP,DOWN,-0.1645,False
2026-05-08 20:35:00,HOLD,DOWN,-0.0592,False
2026-05-08 20:40:00,HOLD,DOWN,-0.1662,False
2026-05-08 20:45:00,HOLD,DOWN,-0.144,False
2026-05-08 20:50:00,HOLD,HOLD,0.0457,True
2026-05-08 20:55:00,DOWN,UP,0.0781,False
2026-05-08 21:00:00,DOWN,HOLD,0.0234,False
2026-05-08 21:05:00,UP,UP,0.0883,True
2026-05-08 21:10:00,HOLD,UP,0.0867,False
2026-05-08 21:15:00,HOLD,HOLD,0.0427,True
2026-05-08 21:20:00,HOLD,HOLD,0.0372,True
2026-05-08 21:25:00,HOLD,HOLD,0.0407,True
2026-05-08 21:30:00,DOWN,UP,0.0959,False
2026-05-08 21:35:00,UP,UP,0.1153,True
2026-05-08 21:40:00,HOLD,UP,0.0666,False
2026-05-08 21:45:00,HOLD,UP,0.206,False
2026-05-08 21:50:00,HOLD,UP,0.1382,False
2026-05-08 21:55:00,HOLD,UP,0.1084,False
2026-05-08 22:00:00,DOWN,HOLD,0.0481,False
2026-05-08 22:05:00,UP,UP,0.0514,True
2026-05-08 22:10:00,HOLD,DOWN,-0.119,False
2026-05-08 22:15:00,HOLD,HOLD,-0.0395,True
2026-05-08 22:20:00,HOLD,HOLD,-0.0101,True
2026-05-08 22:25:00,HOLD,DOWN,-0.0738,False
2026-05-08 22:30:00,DOWN,DOWN,-0.093,True
2026-05-08 22:35:00,UP,HOLD,-0.0368,False
2026-05-08 22:40:00,HOLD,DOWN,-0.0894,False
2026-05-08 22:45:00,HOLD,DOWN,-0.161,False
2026-05-08 22:50:00,HOLD,DOWN,-0.0666,False
2026-05-08 22:55:00,HOLD,DOWN,-0.0904,False
2026-05-08 23:00:00,HOLD,DOWN,-0.0841,False
2026-05-08 23:05:00,DOWN,DOWN,-0.0725,True
2026-05-08 23:10:00,UP,DOWN,-0.0943,False
2026-05-08 23:15:00,DOWN,DOWN,-0.1212,True
2026-05-08 23:20:00,DOWN,HOLD,-0.0145,False
2026-05-08 23:25:00,HOLD,HOLD,-0.0262,True
2026-05-08 23:30:00,HOLD,HOLD,0.0139,True
2026-05-08 23:35:00,DOWN,HOLD,0.0277,False
2026-05-08 23:40:00,UP,HOLD,-0.0059,False
2026-05-08 23:45:00,DOWN,HOLD,-0.0204,False
2026-05-08 23:50:00,DOWN,DOWN,-0.057,True
2026-05-08 23:55:00,HOLD,HOLD,-0.0223,True
2026-05-09 00:00:00,HOLD,HOLD,-0.0054,True
2026-05-09 00:05:00,HOLD,UP,0.1045,False
2026-05-09 00:10:00,DOWN,HOLD,0.0449,False
2026-05-09 00:15:00,UP,UP,0.0797,True
2026-05-09 00:20:00,HOLD,HOLD,0.0455,True
2026-05-09 00:25:00,HOLD,UP,0.0995,False
2026-05-09 00:30:00,HOLD,HOLD,0.0259,True
2026-05-09 00:35:00,HOLD,UP,0.0544,False
2026-05-09 00:40:00,DOWN,UP,0.0852,False
2026-05-09 00:45:00,UP,UP,0.1356,True
2026-05-09 00:50:00,HOLD,UP,0.0755,False
2026-05-09 00:55:00,HOLD,HOLD,0.017,True
2026-05-09 01:00:00,HOLD,HOLD,0.042,True
2026-05-09 01:05:00,HOLD,UP,0.1355,False
2026-05-09 01:10:00,HOLD,HOLD,0.0396,True
2026-05-09 01:15:00,DOWN,UP,0.106,False
2026-05-09 01:20:00,UP,UP,0.1839,True
2026-05-09 01:25:00,HOLD,UP,0.1863,False
2026-05-09 01:30:00,HOLD,DOWN,-0.0553,False
2026-05-09 01:35:00,HOLD,UP,0.0857,False
2026-05-09 01:40:00,HOLD,UP,0.0906,False
2026-05-09 01:45:00,DOWN,HOLD,0.0448,False
2026-05-09 01:50:00,UP,HOLD,-0.0099,False
2026-05-09 01:55:00,HOLD,UP,0.093,False
2026-05-09 02:00:00,HOLD,HOLD,0.0092,True
2026-05-09 02:05:00,HOLD,HOLD,-0.0274,True
2026-05-09 02:10:00,HOLD,HOLD,-0.0369,True
2026-05-09 02:15:00,DOWN,HOLD,-0.0272,False
2026-05-09 02:20:00,UP,HOLD,0.0036,False
2026-05-09 02:25:00,HOLD,HOLD,0.0013,True
2026-05-09 02:30:00,HOLD,HOLD,-0.0175,True
2026-05-09 02:35:00,HOLD,HOLD,0.017,True
2026-05-09 02:40:00,HOLD,HOLD,0.0347,True
2026-05-09 02:45:00,DOWN,HOLD,0.0281,False
2026-05-09 02:50:00,UP,UP,0.0783,True
2026-05-09 02:55:00,HOLD,UP,0.078,False
2026-05-09 03:00:00,HOLD,HOLD,0.0167,True
2026-05-09 03:05:00,HOLD,DOWN,-0.0623,False
2026-05-09 03:10:00,HOLD,DOWN,-0.1103,False
2026-05-09 03:15:00,HOLD,DOWN,-0.1802,False
2026-05-09 03:20:00,DOWN,DOWN,-0.1671,True
2026-05-09 03:25:00,UP,DOWN,-0.0572,False
2026-05-09 03:30:00,HOLD,HOLD,0.0145,True
2026-05-09 03:35:00,HOLD,UP,0.1535,False
2026-05-09 03:40:00,HOLD,UP,0.3141,False
2026-05-09 03:45:00,HOLD,UP,0.2823,False
2026-05-09 03:50:00,DOWN,UP,0.1612,False
2026-05-09 03:55:00,UP,UP,0.1645,True
2026-05-09 04:00:00,HOLD,HOLD,0.0175,True
2026-05-09 04:05:00,HOLD,DOWN,-0.1633,False
2026-05-09 04:10:00,HOLD,DOWN,-0.1635,False
2026-05-09 04:15:00,HOLD,DOWN,-0.1329,False
2026-05-09 04:20:00,DOWN,DOWN,-0.0907,True
2026-05-09 04:25:00,UP,DOWN,-0.1201,False
2026-05-09 04:30:00,HOLD,DOWN,-0.11,False
2026-05-09 04:35:00,HOLD,DOWN,-0.094,False
2026-05-09 04:40:00,HOLD,HOLD,-0.0444,True
2026-05-09 04:45:00,HOLD,DOWN,-0.0886,False
2026-05-09 04:50:00,DOWN,UP,0.0539,False
2026-05-09 04:55:00,UP,UP,0.0716,True
2026-05-09 05:00:00,UP,UP,0.1052,True
2026-05-09 05:05:00,HOLD,UP,0.1144,False
2026-05-09 05:10:00,HOLD,UP,0.1234,False
2026-05-09 05:15:00,HOLD,UP,0.0689,False
2026-05-09 05:20:00,HOLD,HOLD,-0.0457,True
2026-05-09 05:25:00,DOWN,DOWN,-0.0867,True
2026-05-09 05:30:00,UP,DOWN,-0.1079,False
2026-05-09 05:35:00,HOLD,DOWN,-0.0773,False
2026-05-09 05:40:00,HOLD,DOWN,-0.0684,False
2026-05-09 05:45:00,HOLD,HOLD,0.0137,True
